C2179,Crystals,DIP Crystal Resonators,X49UD18432MSD2SC-1,OSC-TH,2,Yangxing Tech,Extended,1.8432MHz ㊣20ppm 20pF HC-49U DIP Crystal Resonators RoHS,https://datasheet.lcsc.com/lcsc/1809211511_Yangxing-Tech-X49UD18432MSD2SC-1_C2179.pdf,500-999:0.233070866,2000-3999:0.226771654,1-9:0.357480315,30-99:0.255118110,1000-1999:0.229921260,10-29:0.270866142,100-499:0.239370079,4000-:0.225196850,0,
C2181,Crystals,DIP Crystal Resonators,X49UD2048MSD2SC-1,HC-49U,2,Yangxing Tech,Extended,2.048MHz ㊣20ppm 20pF HC-49U DIP Crystal Resonators RoHS,https://datasheet.lcsc.com/szlcsc/1810170931_Yangxing-Tech-X49UD2048MSD2SC-1_C2181.pdf,1-9:0.521259843,30-99:0.371653543,2000-3999:0.329133858,4000-:0.327559055,10-29:0.395275591,100-499:0.348031496,1000-1999:0.333858268,500-999:0.338582677,0,
C2182,Crystals,DIP Crystal Resonators,X49UD24576MSD2SC-1,OSC-TH,2,Yangxing Tech,Extended,2.4576MHz ㊣20ppm 20pF HC-49U DIP Crystal Resonators RoHS,https://datasheet.lcsc.com/lcsc/2103291132_Yangxing-Tech-X49UD24576MSD2SC-1_C2182.pdf,10-29:0.352755906,100-499:0.314960630,1000-1999:0.302362205,1-9:0.455118110,30-99:0.333858268,2000-3999:0.299212598,500-999:0.307086614,4000-:0.297637795,0,
C22120,Crystals,SMD Oscillators(XO),O705050MEDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,50MHz ㊣20ppm 3.3V 40mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1809042018_Yangxing-Tech-O705050MEDA4SC_C22120.pdf,1-9:0.636220472,10-29:0.519685039,30-99:0.436220472,100-499:0.365354331,500-999:0.354330709,1000-:0.348031496,13,
C2261,Crystals,SMD Oscillators(XO),O70502MEEA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,2MHz ㊣25ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810170911_Yangxing-Tech-O70502MEEA4SC_C2261.pdf,1-9:0.694488189,30-99:0.497637795,1000-1999:0.447244094,2000-3999:0.442519685,500-999:0.455118110,4000-:0.439370079,10-29:0.529133858,100-499:0.467716535,801,
C2268,Crystals,SMD Oscillators(XO),O705016MEDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,16MHz ㊣20ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810170912_Yangxing-Tech-O705016MEDA4SC_C2268.pdf,30-99:0.385826772,2000-3999:0.338582677,1-9:0.554330709,10-29:0.411023622,100-499:0.359055118,1000-1999:0.341732283,4000-:0.335433071,500-999:0.348031496,0,
C2269,Crystals,SMD Oscillators(XO),O705024MEDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,24MHz ㊣20ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1811072013_Yangxing-Tech-O705024MEDA4SC_C2269.pdf,10-29:0.529133858,100-499:0.467716535,1000-1999:0.447244094,4000-:0.439370079,500-999:0.455118110,1-9:0.694488189,30-99:0.497637795,2000-3999:0.442519685,15,
C24942,Crystals,SMD Oscillators(XO),O705032768MEEA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,32.768MHz ㊣25ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810161214_Yangxing-Tech-O705032768MEEA4SC_C24942.pdf,1-9:0.776377953,10-29:0.640944882,30-99:0.541732283,100-499:0.461417323,500-999:0.447244094,1000-:0.440944882,0,
C27839,Crystals,SMD Oscillators(XO),KN3270012 32.768KHz  3.3V ㊣25ppm,SMD-7050_4P,4,Diodes Incorporated,Extended,32.768KHz ㊣25ppm 3.3V SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1809191941_Diodes-Incorporated-KN3270012-32-768KHz-3-3V-25ppm_C27839.pdf,500-999:0.700787402,1-9:1.192125984,10-29:0.988976378,100-499:0.721259843,1000-1999:0.689763780,30-99:0.842519685,2000-3999:0.681889764,4000-:0.677165354,593,
C280831,Crystals,SMD Crystal Resonators,NX2012SA-32.768KHz-EXS00A-MU00311,SMD-2012_2P,2,NDK,Extended,32.768KHz ㊣20ppm 12.5pF 80k次 SMD-2012_2P SMD Crystal Resonators RoHS,https://datasheet.lcsc.com/szlcsc/1912111437_NDK-NX2012SA-32-768KHz-EXS00A-MU00311_C280831.pdf,1-9:0.337795276,30-99:0.233858268,1000-1999:0.188661417,10-29:0.277480315,100-499:0.197795276,500-999:0.191653543,2000-3999:0.186456693,4000-:0.184881890,0,
C2888173,Crystals,SMD Oscillators(XO),CX-100.000MBE-T,SMD-6_3.2X5.2X1.27P,6,TXC,Extended,5.0 x 3.2 x 1.2mm SMD Crystal Oscillator,http://www.txccrystal.com/images/pdf/cx.pdf,1-999:0.000629921,1000-:0.000157480,0,
C29208,Crystals,SMD Oscillators(XO),O322525MEDA4SC,SMD-3225_4P,4,Yangxing Tech,Extended,25MHz ㊣20ppm 3.3V 20mA SMD-3225_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810161212_Yangxing-Tech-O322525MEDA4SC_C29208.pdf,1-9:0.700787402,10-29:0.574803150,30-99:0.483464567,100-499:0.407874016,500-999:0.395275591,1000-1999:0.388976378,2000-3999:0.384251969,4000-:0.381102362,366,
C295064,Crystals,SMD Crystal Resonators,XDMCZLNDDF-32.768KHZ,SMD-3215_2P,2,TAITIEN Elec,Extended,SMD Crystal Resonators 32.768KHz ㊣20ppm SMD-3215-2P RoHS,https://datasheet.lcsc.com/szlcsc/TAITIEN-Elec-XDMCZLNDDF-32-768KHZ_C295064.pdf,1-9:0.206141732,10-29:0.150236220,100-499:0.129763780,1000-1999:0.122834646,500-999:0.125196850,4000-:0.120157480,30-99:0.140000000,2000-3999:0.121259843,0,
