C10690,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3161BH,LED-SEG-TH,10,Shenzhen Zhihao Elec,Extended,Red Anode(Positiveelectrode) 0.36''(9.14mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811040110_Shenzhen-Zhihao-Elec-FJ3161BH_C10690.pdf,1-9:0.201102362,10-29:0.163023622,30-99:0.135433071,100-499:0.112598425,500-999:0.108661417,1000-1999:0.106771654,2000-3999:0.105354331,4000-:0.104409449,6157,
C10692,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ8106BH,LED-SEG-TH_FJ8106AH,10,Shenzhen Zhihao Elec,Extended,Red 1 Anode(Positiveelectrode) 0.8''(20.32mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1809141120_Shenzhen-Zhihao-Elec-FJ8106BH_C10692.pdf,1-9:0.414173228,10-29:0.348031496,30-99:0.299212598,100-499:0.259842520,500-999:0.253543307,1000-1999:0.250393701,2000-3999:0.247244094,4000-:0.245669291,813,
C10693,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ2281AH,LED-SEG-TH_10P-L15.2-W10.0-P2.54-S7.62-BL,10,Shenzhen Zhihao Elec,Extended,Red 2 Cathode(Negativeelectrode) 0.28''(7.11mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2005061032_Shenzhen-Zhihao-Elec-FJ2281AH_C10693.pdf,1-9:0.368188976,10-29:0.309291339,30-99:0.266456693,100-499:0.231338583,500-999:0.225354331,1000-1999:0.222362205,2000-3999:0.220157480,4000-:0.218582677,790,
C10694,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3261AH,LED-SEG-TH,10,Shenzhen Zhihao Elec,Extended,Red 2 Cathode(Negativeelectrode) 0.36''(9.14mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811101212_Shenzhen-Zhihao-Elec-FJ3261AH_C10694.pdf,1-9:0.351181102,10-29:0.286614173,30-99:0.239370079,100-499:0.200000000,500-999:0.193700787,1000-1999:0.190551181,2000-3999:0.188976378,4000-:0.187401575,1120,
C10695,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ4201AH,LED-SEG-TH_10P-L20.1-W16.0-P2.54-S12.70-BL,10,Shenzhen Zhihao Elec,Extended,Red 2 Cathode(Negativeelectrode) 0.4''(10.16mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2103261832_Shenzhen-Zhihao-Elec-FJ4201AH_C10695.pdf,1-9:0.337007874,10-29:0.272440945,30-99:0.225196850,100-499:0.187401575,500-999:0.179527559,1000-1999:0.176377953,2000-3999:0.174803150,4000-:0.173228346,1317,
C10696,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ5202AH,LED-SEG-TH_FJ5202AH,10,Shenzhen Zhihao Elec,Extended,Red 2 Cathode(Negativeelectrode) 0.5''(12.7mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811111620_Shenzhen-Zhihao-Elec-FJ5202AH_C10696.pdf,1-9:0.392125984,10-29:0.327559055,30-99:0.281889764,100-499:0.242519685,500-999:0.236220472,1000-1999:0.233070866,2000-3999:0.229921260,4000-:0.228346457,144,
C10697,Display Modules / LED Drivers / Display Drivers,Led Segment Display,C10697,LED-SEG-TH_10P-L15.0-W10.0-P2.54-S7.62-BL,10,Shenzhen Zhihao Elec,Extended,Red 2 Anode(Positiveelectrode) 0.28''(7.11mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2005110931_Shenzhen-Zhihao-Elec-C10697_C10697.pdf,1-9:0.366771654,10-29:0.303779528,30-99:0.258110236,100-499:0.220629921,500-999:0.214173228,1000-1999:0.211023622,2000-3999:0.208661417,4000-:0.207086614,0,
C10698,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3261BH,LED-SEG-TH,10,Shenzhen Zhihao Elec,Extended,Red 2 Anode(Positiveelectrode) 0.36''(9.14mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1810261214_Shenzhen-Zhihao-Elec-FJ3261BH_C10698.pdf,1-9:0.365039370,10-29:0.302677165,30-99:0.257637795,100-499:0.220314961,500-999:0.214015748,1000-1999:0.210866142,2000-3999:0.208503937,4000-:0.206929134,1368,
C10699,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ4201BH,LED-SEG-TH_10P-L20.2-W16.1-P2.54-S12.70-BL,10,Shenzhen Zhihao Elec,Extended,Red 2 Anode(Positiveelectrode) 0.4''(10.16mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811040110_Shenzhen-Zhihao-Elec-FJ4201BH_C10699.pdf,1-9:0.373858268,10-29:0.314960630,30-99:0.272283465,100-499:0.237007874,500-999:0.231023622,1000-1999:0.228031496,2000-3999:0.225826772,4000-:0.224409449,255,
C10700,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ5261DH,LED-SEG-TH,10,Shenzhen Zhihao Elec,Extended,Red 2 Anode(Positiveelectrode) 0.56''(14.22mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1809192019_Shenzhen-Zhihao-Elec-FJ5261DH_C10700.pdf,1-9:0.346456693,10-29:0.281889764,30-99:0.234645669,100-499:0.196850394,500-999:0.188976378,1000-1999:0.185826772,2000-3999:0.184251969,4000-:0.182677165,2293,
