C2151460,RF & Radio,RF Amplifiers,MAX2235EUP+T,TSSOP-20,29,Maxim Integrated,Extended,TSSOP-20EP RF Amplifiers ROHS, ,500-999:1.503937008,1-9:4.026771654,30-199:4.026771654,200-499:1.559055118,10-29:4.026771654,1000-:1.477165354,0,
C2151461,RF & Radio,RF Amplifiers,MAX2373ETC+T,QFN-12,13,Maxim Integrated,Extended,TQFN-12(3x3) RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/2108051130_Maxim-Integrated-MAX2373ETC-T_C2151461.pdf,1000-:1.318110236,200-499:1.392125984,30-199:3.595275591,1-9:3.595275591,500-999:1.343307087,10-29:3.595275591,0,
C2151462,RF & Radio,RF Amplifiers,AK1291,HWQFN-24,25,Asahi Kasei Microdevices,Extended,HWQFN-24(4x4) RF Amplifiers ROHS, ,1-9:4.029921260,10-29:4.029921260,30-199:4.029921260,200-499:1.560629921,500-999:1.505511811,1000-:1.478740157,0,
C2151463,RF & Radio,RF Amplifiers,AFIC10275GNR1,TO-270WB-14,14,NXP Semicon,Extended,TO-270WB-14GULL RF Amplifiers ROHS, ,1000-:121.669291339,200-499:128.412598425,30-199:331.825196850,1-9:331.825196850,500-999:123.899212598,10-29:331.825196850,0,
C2151466,RF & Radio,RF Amplifiers,BGU8062J,WSON-10,11,NXP Semicon,Extended,HVSON-10(3x3) RF Amplifiers ROHS, ,1000-:0.770078740,200-499:0.814173228,30-199:2.100787402,1-9:2.100787402,500-999:0.784251969,10-29:2.100787402,0,
C2151467,RF & Radio,RF Amplifiers,A2I09VD030GNR1,TO-270WBG-15,16,NXP Semicon,Extended,TO-270WBG-15 RF Amplifiers ROHS, ,10-29:23.885039370,30-199:23.885039370,200-499:9.244094488,500-999:8.919685039,1000-:8.759055118,1-9:23.885039370,0,
C2151468,RF & Radio,RF Amplifiers,BGU8063J,WSON-10,11,NXP Semicon,Extended,HVSON-10(3x3) RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/2108051130_NXP-Semicon-BGU8063J_C2151468.pdf,1000-:0.770078740,200-499:0.814173228,30-199:2.100787402,1-9:2.100787402,500-999:0.784251969,10-29:2.100787402,0,
C2151469,RF & Radio,RF Amplifiers,BGU7062N2Y,LQFN-16,17,NXP Semicon,Extended,LQFN-16 RF Amplifiers ROHS, ,1-9:9.615748031,10-29:9.615748031,30-199:9.615748031,200-499:3.721259843,500-999:3.590551181,1000-:3.525984252,0,
C2151471,RF & Radio,RF Amplifiers,A2I35H060GNR1,TO-270WBG-17,18,NXP Semicon,Extended,TO-270WBG-17 RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/2201110130_NXP-Semicon-A2I35H060GNR1_C2151471.pdf,1-9:63.359055118,10-29:63.359055118,30-199:63.359055118,200-499:24.519685039,500-999:23.658267717,1000-:23.233070866,0,
C2151472,RF & Radio,RF Amplifiers,MD8IC925GNR1,TO-270WB-14GULL,15,NXP Semicon,Extended,TO-270WB-14GULL RF Amplifiers ROHS, ,500-999:18.256692913,1-9:48.891338583,30-199:48.891338583,10-29:48.891338583,200-499:18.921259843,1000-:17.927559055,0,
C2151473,RF & Radio,RF Amplifiers,MW7IC930GNR1,TO-270WBL-16GULL,17,NXP Semicon,Extended,TO-270WBL-16GULL RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/2201110130_NXP-Semicon-MW7IC930GNR1_C2151473.pdf,500-999:19.766929134,1-9:52.938582677,30-199:52.938582677,200-499:20.486614173,1000-:19.411023622,10-29:52.938582677,0,
C2151474,RF & Radio,RF Amplifiers,A2I20D020NR1,TO-270WB-17,17,NXP Semicon,Extended,TO-270WB-17 RF Amplifiers ROHS, ,1-9:41.420472441,10-29:41.420472441,30-199:41.420472441,200-499:16.029921260,500-999:15.466141732,1000-:15.188976378,0,
C2151475,RF & Radio,RF Amplifiers,A2I20H080NR1,TO-270WB-15,16,NXP Semicon,Extended,TO-270WB-15 RF Amplifiers ROHS, ,1-9:62.508661417,10-29:62.508661417,30-199:62.508661417,200-499:24.190551181,500-999:23.340157480,1000-:22.919685039,0,
C2151476,RF & Radio,RF Amplifiers,A2I20H080GNR1,TO-270WBG-15,16,NXP Semicon,Extended,TO-270WBG-15 RF Amplifiers ROHS, ,30-199:62.508661417,200-499:24.190551181,500-999:23.340157480,1000-:22.919685039,1-9:62.508661417,10-29:62.508661417,0,
C2151477,RF & Radio,RF Amplifiers,MD7IC1812GNR1,TO-270WB-14GULL,15,NXP Semicon,Extended,TO-270WB-14GULL RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/2108051130_NXP-Semicon-MD7IC1812GNR1_C2151477.pdf,1000-:14.055118110,200-499:14.834645669,30-199:38.332283465,1-9:38.332283465,500-999:14.313385827,10-29:38.332283465,0,
C2151478,RF & Radio,RF Amplifiers,A2I22D050GNR1,TO-270WBG-15,16,NXP Semicon,Extended,TO-270WBG-15 RF Amplifiers ROHS, ,30-199:55.785826772,200-499:21.588976378,500-999:20.829921260,1000-:20.455118110,1-9:55.785826772,10-29:55.785826772,0,
C2151479,RF & Radio,RF Amplifiers,MD7IC2050NR1,TO-270WB-14,14,NXP Semicon,Extended,TO-270WB-14 RF Amplifiers ROHS, ,1000-:38.341732283,200-499:40.466141732,30-199:104.565354331,1-9:104.565354331,500-999:39.044094488,10-29:104.565354331,0,
C2151483,RF & Radio,RF Amplifiers,A2I20D020GNR1,TO-270WB-17,17,NXP Semicon,Extended,TO-270WB-17 RF Amplifiers ROHS, ,1000-:15.188976378,200-499:16.029921260,30-199:41.420472441,1-9:41.420472441,500-999:15.466141732,10-29:41.420472441,0,
C2151484,RF & Radio,RF Amplifiers,BGA3031X,HVQFN-20,21,NXP Semicon,Extended,HVQFN-20(5x5) RF Amplifiers ROHS, ,1000-:0.537007874,200-499:0.566929134,30-199:1.464566929,1-9:1.464566929,500-999:0.548031496,10-29:1.464566929,0,
C2151485,RF & Radio,RF Amplifiers,BGA7210X,HVQFN-32,33,NXP Semicon,Extended,HVQFN-32(5x5) RF Amplifiers ROHS, ,1-9:7.170078740,10-29:7.170078740,30-199:7.170078740,200-499:2.774803150,500-999:2.677165354,1000-:2.629921260,0,
C2151486,RF & Radio,RF Amplifiers,BGA3012,115,SOT-89-3,4,NXP Semicon,Extended,SOT-89-3 RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/2108051130_NXP-Semicon-BGA3012-115_C2151486.pdf,1000-:0.464566929,200-499:0.489763780,30-199:1.264566929,1-9:1.264566929,500-999:0.472440945,10-29:1.264566929,0,
C2151487,RF & Radio,RF Amplifiers,A2I09VD030NR1,TO-270WB-15,16,NXP Semicon,Extended,TO-270WB-15 RF Amplifiers ROHS, ,1-9:23.885039370,10-29:23.885039370,30-199:23.885039370,200-499:9.244094488,500-999:8.919685039,1000-:8.759055118,0,
C2151488,RF & Radio,RF Amplifiers,MD7IC2251GNR1,TO-270WB-14GULL,15,NXP Semicon,Extended,TO-270WB-14GULL RF Amplifiers ROHS, ,1-9:95.059842520,30-199:95.059842520,500-999:35.494488189,10-29:95.059842520,200-499:36.787401575,1000-:34.855118110,0,
C2151490,RF & Radio,RF Amplifiers,SKY66298-11,MCM-16,17,Skyworks Solutions,Extended,MCM-16(5x5) RF Amplifiers ROHS, ,500-999:2.751181102,1-9:7.365354331,30-199:7.365354331,200-499:2.850393701,1000-:2.700787402,10-29:7.365354331,0,
C2151491,RF & Radio,RF Amplifiers,ISL55016IRTZ-T7,TDFN-6,7,RENESAS,Extended,TDFN-6(1.6x1.6) RF Amplifiers ROHS, ,500-999:0.911811024,1000-:0.896062992,1-9:2.440944882,10-29:2.440944882,30-199:2.440944882,200-499:0.944881890,0,
C2151492,RF & Radio,RF Amplifiers,SKY67100-396LF,DFN-8,9,Skyworks Solutions,Extended,DFN-8(2x2) RF Amplifiers ROHS, ,500-999:0.930708661,1-9:2.491338583,30-199:2.491338583,10-29:2.491338583,200-499:0.965354331,1000-:0.913385827,0,
C2151494,RF & Radio,RF Amplifiers,SKY67102-396LF,DFN-8,9,Skyworks Solutions,Extended,DFN-8(2x2) RF Amplifiers ROHS, ,1-9:2.491338583,500-999:0.930708661,10-29:2.491338583,30-199:2.491338583,200-499:0.965354331,1000-:0.913385827,0,
C2151500,RF & Radio,RF Amplifiers,MAX2686LEWS+T,WLP-4,4,Maxim Integrated,Extended,WLP-4(0.84x0.84) RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/2108051130_Maxim-Integrated-MAX2686LEWS-T_C2151500.pdf,1000-:0.436220472,200-499:0.461417323,30-199:1.188976378,1-9:1.188976378,500-999:0.444094488,10-29:1.188976378,0,
C2151501,RF & Radio,RF Amplifiers,HMC6380LC4BTR,QFN-24,25,Analog Devices,Extended,QFN-24(4x4) RF Amplifiers ROHS, ,1-9:366.719685039,10-29:366.719685039,30-199:366.719685039,200-499:141.916535433,500-999:136.929133858,1000-:134.464566929,0,
C2151505,RF & Radio,RF Transceiver ICs,EFR32MG1B232F256GM48-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.469291339,200-499:1.551181102,30-199:4.007874016,1-9:4.007874016,500-999:1.497637795,10-29:4.007874016,0,
C2151507,RF & Radio,RF Transceiver ICs,ATSAMR30G18A-MUT,QFN-48,49,Microchip Tech,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.330708661,200-499:1.403149606,30-199:3.626771654,1-9:3.626771654,500-999:1.354330709,10-29:3.626771654,0,
C2151510,RF & Radio,RF Transceiver ICs,EFR32MG1V132F256GM32-C0R,TQFN-32,33,SILICON LABS,Extended,QFN-32(5x5) RF Transceiver ICs ROHS, ,1000-:1.174803150,200-499:1.239370079,30-199:3.203149606,1-9:3.203149606,500-999:1.196850394,10-29:3.203149606,0,
C2151519,RF & Radio,RF Transceiver ICs,ATMEGA128RFR2-ZUR,QFN-64,65,Microchip Tech,Extended,QFN-64(9x9) RF Transceiver ICs ROHS, ,1000-:1.196850394,200-499:1.262992126,30-199:3.262992126,1-9:3.262992126,500-999:1.218897638,10-29:3.262992126,0,
C2151522,RF & Radio,RF Transceiver ICs,JN5161/001,515,HVQFN-40,41,NXP Semicon,Extended,HVQFN-40(6x6) RF Transceiver ICs ROHS, ,1000-:0.592125984,200-499:0.625196850,30-199:1.615748031,1-9:1.615748031,500-999:0.603149606,10-29:1.615748031,0,
C2151523,RF & Radio,RF Transceiver ICs,EFR32BG21A020F1024IM32-BR,QFN-32,33,SILICON LABS,Extended,QFN-32(4x4) RF Transceiver ICs ROHS, ,1000-:0.771653543,200-499:0.814173228,30-199:2.102362205,1-9:2.102362205,500-999:0.785826772,10-29:2.102362205,0,
C2151524,RF & Radio,RF Transceiver ICs,SI4461-B1B-FMR,QFN-20,21,SILICON LABS,Extended,QFN-20(4x4) RF Transceiver ICs ROHS, ,1000-:0.792125984,200-499:0.836220472,30-199:2.159055118,1-9:2.159055118,500-999:0.806299213,10-29:2.159055118,0,
C2151525,RF & Radio,RF Transceiver ICs,SI4461-C2A-GMR,QFN-20,21,SILICON LABS,Extended,QFN-20(4x4) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_SILICON-LABS-SI4461-C2A-GMR_C2151525.pdf,1000-:0.792125984,200-499:0.836220472,30-199:2.159055118,1-9:2.159055118,500-999:0.806299213,10-29:2.159055118,0,
C2151528,RF & Radio,RF Transceiver ICs,EFR32MG21A010F1024IM32-BR,QFN-32,33,SILICON LABS,Extended,QFN-32(4x4) RF Transceiver ICs ROHS, ,1000-:0.914960630,200-499:0.965354331,30-199:2.492913386,1-9:2.492913386,500-999:0.930708661,10-29:2.492913386,0,
C2151532,RF & Radio,RF Transceiver ICs,CC1310F32RGZR,VQFN-48(7x7),48,Texas Instruments,Extended,VQFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:0.847244094,30-99:1.067716535,100-499:0.891338583,1-9:1.573228346,500-999:0.861417323,10-29:1.280314961,0,
C2151541,RF & Radio,RF Transceiver ICs,ATMEGA128RFA1-ZUR,QFN-64,65,Microchip Tech,Extended,QFN-64(9x9) RF Transceiver ICs ROHS, ,1000-:1.743307087,200-499:1.839370079,30-199:4.752755906,1-9:4.752755906,500-999:1.774803150,10-29:4.752755906,0,
C2151542,RF & Radio,RF Transceiver ICs,ATA8520E-GHPW,VQFN-32,33,Microchip Tech,Extended,VQFN-32(5x5) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_Microchip-Tech-ATA8520E-GHPW_C2151542.pdf,1000-:0.631496063,200-499:0.666141732,30-199:1.721259843,1-9:1.721259843,500-999:0.644094488,10-29:1.721259843,0,
C2151551,RF & Radio,RF Transceiver ICs,SX1281IMLTRT,QFN-24,25,SEMTECH,Extended,QFN-24(4x4) RF Transceiver ICs ROHS, ,1-9:2.324409449,10-29:2.324409449,30-199:2.324409449,200-499:0.899212598,500-999:0.867716535,1000-:0.851968504,0,
C2151555,RF & Radio,RF Transceiver ICs,OL2385AHN/001A1Y,HVQFN-48,49,NXP Semicon,Extended,HVQFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:0.858267717,200-499:0.907086614,30-199:2.341732283,1-9:2.341732283,500-999:0.874015748,10-29:2.341732283,0,
C2151556,RF & Radio,RF Transceiver ICs,EFR32MG1P232F256GM48-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.626771654,200-499:1.716535433,30-199:4.434645669,1-9:4.434645669,500-999:1.656692913,10-29:4.434645669,0,
C2151557,RF & Radio,RF Transceiver ICs,SI4455-B1A-FMR,QFN-20,21,SILICON LABS,Extended,QFN-20(3x3) RF Transceiver ICs ROHS, ,1000-:0.529133858,200-499:0.559055118,30-199:1.442519685,1-9:1.442519685,500-999:0.538582677,10-29:1.442519685,0,
C2151560,RF & Radio,RF Transceiver ICs,ATMEGA256RFR2-ZUR,QFN-64,65,Microchip Tech,Extended,QFN-64(9x9) RF Transceiver ICs ROHS, ,1000-:1.522834646,200-499:1.606299213,30-199:4.151181102,1-9:4.151181102,500-999:1.549606299,10-29:4.151181102,0,
C2151562,RF & Radio,RF Transceiver ICs,AT86RF215-ZUR,TQFN-48,49,Microchip Tech,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.549606299,200-499:1.634645669,30-199:4.223622047,1-9:4.223622047,500-999:1.577952756,10-29:4.223622047,0,
C2151569,RF & Radio,RF Transceiver ICs,ATMEGA644RFR2-ZUR,QFN-48,49,Microchip Tech,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.607874016,200-499:1.696062992,30-199:4.382677165,1-9:4.382677165,500-999:1.636220472,10-29:4.382677165,0,
C2151573,RF & Radio,RF Transceiver ICs,MKW41Z512VHT4R,QFN-48,49,NXP Semicon,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.166929134,200-499:1.231496063,30-199:3.179527559,1-9:3.179527559,500-999:1.187401575,10-29:3.179527559,0,
C2151575,RF & Radio,RF Transceiver ICs,CC1310F64RGZR,VQFN-48(7x7),49,Texas Instruments,Extended,VQFN-48(7x7) RF Transceiver ICs ROHS, ,500-999:0.952755906,10-29:2.552755906,200-499:0.987401575,1000-:0.937007874,1-9:2.552755906,30-199:2.552755906,0,
C2151576,RF & Radio,RF Transceiver ICs,CC1101QRHBRG4Q1,VQFN-32(5x5),33,Texas Instruments,Extended,VQFN-32(5x5) RF Transceiver ICs ROHS, ,1000-:0.916535433,200-499:0.968503937,30-199:2.500787402,1-9:2.500787402,500-999:0.933858268,10-29:2.500787402,0,
C2151577,RF & Radio,RF Transceiver ICs,CC1310F64RSMR,VQFN-32,32,Texas Instruments,Extended,VQFN-32(4x4) RF Transceiver ICs ROHS, ,10-29:2.196850394,500-999:0.820472441,1-9:2.196850394,30-199:2.196850394,200-499:0.850393701,1000-:0.806299213,0,
C2151580,RF & Radio,RF Transceiver ICs,CC3135RNMRGKR,VFQFN-64,81,Texas Instruments,Extended,VFQFN-64 RF Transceiver ICs ROHS, ,1-9:2.289763780,100-499:1.294488189,30-99:1.551181102,10-29:1.861417323,1000-:1.229921260,500-999:1.251968504,0,
C2151583,RF & Radio,RF Transceiver ICs,CC1310F32RGZT,VQFN-48(7x7),49,Texas Instruments,Extended,VQFN-48(7x7) RF Transceiver ICs ROHS, ,1-9:2.343307087,30-199:2.343307087,200-499:0.907086614,1000-:0.859842520,10-29:2.343307087,500-999:0.875590551,0,
C2151590,RF & Radio,RF Transceiver ICs,SI4460-C2A-GMR,QFN-20_4x4,21,SILICON LABS,Extended,QFN-20(4x4) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_SILICON-LABS-SI4460-C2A-GMR_C2151590.pdf,500-999:0.768503937,1-9:2.058267717,30-199:2.058267717,10-29:2.058267717,200-499:0.796850394,1000-:0.755905512,0,
C2151591,RF & Radio,RF Transceiver ICs,JN5164/001,515,HVQFN-40,41,NXP Semicon,Extended,HVQFN-40(6x6) RF Transceiver ICs ROHS, ,1000-:0.617322835,200-499:0.651968504,30-199:1.683464567,1-9:1.683464567,500-999:0.628346457,10-29:1.683464567,0,
C2151592,RF & Radio,RF Transceiver ICs,CC1352P1F3RGZT,VQFN-48,48,Texas Instruments,Extended,VQFN-48(7x7) RF Transceiver ICs ROHS, ,500-999:1.574803150,10-29:4.215748031,1-9:4.215748031,30-199:4.215748031,200-499:1.631496063,1000-:1.546456693,0,
C2151594,RF & Radio,RF Transceiver ICs,DA14586-00F02AT2,QFN-40,41,Dialog Semiconductor,Extended,QFN-40(5x5) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_Dialog-Semiconductor-DA14586-00F02AT2_C2151594.pdf,1-9:1.440944882,10-29:1.440944882,30-199:1.440944882,200-499:0.559055118,500-999:0.538582677,1000-:0.529133858,0,
C2151597,RF & Radio,RF Transceiver ICs,OL2385AHN/00100Y,HVQFN-48,49,NXP Semicon,Extended,HVQFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:0.839370079,200-499:0.886614173,30-199:2.288188976,1-9:2.288188976,500-999:0.855118110,10-29:2.288188976,0,
C2151601,RF & Radio,RF Transceiver ICs,CC3235SM2RGKR,VFQFN-64,81,Texas Instruments,Extended,VFQFN-64 RF Transceiver ICs ROHS, ,10-29:3.937007874,500-999:1.470866142,1-9:3.937007874,30-199:3.937007874,200-499:1.524409449,1000-:1.444094488,0,
C2151607,RF & Radio,RF Transceiver ICs,EFR32BG12P433F1024GM68-CR,QFN-68,69,SILICON LABS,Extended,QFN-68(8x8) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_SILICON-LABS-EFR32BG12P433F1024GM68-CR_C2151607.pdf,1000-:1.948031496,200-499:2.056692913,30-199:5.311811024,1-9:5.311811024,500-999:1.984251969,10-29:5.311811024,0,
C2151614,RF & Radio,RF Transceiver ICs,EFR32MG21A020F1024IM32-BR,QFN-32_4x4,33,SILICON LABS,Extended,QFN-32(4x4) RF Transceiver ICs ROHS, ,1-9:2.851968504,30-199:2.851968504,200-499:1.103937008,500-999:1.064566929,10-29:2.851968504,1000-:1.045669291,0,
C2151618,RF & Radio,RF Transceiver ICs,CC2642R1FRGZR,VQFN-48,49,Texas Instruments,Extended,VQFN-48(7x7) RF Transceiver ICs ROHS, ,1-9:1.426771654,10-29:1.163779528,30-99:0.974803150,100-499:0.817322835,500-999:0.790551181,1000-:0.777952756,0,
C2151621,RF & Radio,RF Transceiver ICs,SI1065-A-GMR,QFN-36,37,SILICON LABS,Extended,QFN-36(5x6) RF Transceiver ICs ROHS, ,1000-:0.966929134,200-499:1.020472441,30-199:2.636220472,1-9:2.636220472,500-999:0.984251969,10-29:2.636220472,0,
C2151622,RF & Radio,RF Transceiver ICs,EFR32BG1B132F256GM48-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:0.601574803,200-499:0.634645669,30-199:1.637795276,1-9:1.637795276,500-999:0.612598425,10-29:1.637795276,0,
C2151623,RF & Radio,RF Transceiver ICs,EZR32HG220F32R67G-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:0.966929134,200-499:1.020472441,30-199:2.634645669,1-9:2.634645669,500-999:0.984251969,10-29:2.634645669,0,
C2151626,RF & Radio,RF Transceiver ICs,EZR32HG220F64R61G-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:0.970078740,200-499:1.023622047,30-199:2.645669291,1-9:2.645669291,500-999:0.988976378,10-29:2.645669291,0,
C2151637,RF & Radio,RF Transceiver ICs,EZR32HG220F64R55G-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:0.790551181,200-499:0.834645669,30-199:2.154330709,1-9:2.154330709,500-999:0.804724409,10-29:2.154330709,0,
C2151639,RF & Radio,RF Transceiver ICs,CYW20738A2KML3GT,QFN-40,41,SPANSION,Extended,QFN-40(6x6) RF Transceiver ICs ROHS, ,1000-:0.741732283,200-499:0.782677165,30-199:2.022047244,1-9:2.022047244,500-999:0.755905512,10-29:2.022047244,0,
C2151640,RF & Radio,RF Transceiver ICs,SI4468-A2A-IMR,QFN-20,21,SILICON LABS,Extended,QFN-20(4x4) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_SILICON-LABS-SI4468-A2A-IMR_C2151640.pdf,1000-:0.817322835,200-499:0.862992126,30-199:2.228346457,1-9:2.228346457,500-999:0.833070866,10-29:2.228346457,0,
C2151654,RF & Radio,RF Transceiver ICs,CC1352P1F3RGZR,VQFN-48,48,Texas Instruments,Extended,VQFN-48(7x7) RF Transceiver ICs ROHS, ,500-999:1.368503937,10-29:3.666141732,1-9:3.666141732,30-199:3.666141732,200-499:1.418897638,1000-:1.344881890,0,
C2151655,RF & Radio,RF Transceiver ICs,TC32306FTG,EL,VQFN-36,41,TOSHIBA,Extended,QFN-36(5.3x5.3) RF Transceiver ICs ROHS, ,1000-:0.429921260,200-499:0.453543307,30-199:1.171653543,1-9:1.171653543,500-999:0.437795276,10-29:1.171653543,0,
C2151657,RF & Radio,RF Transceiver ICs,ATA8520E-GHQW,VQFN-32,33,Microchip Tech,Extended,VQFN-32(5x5) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_Microchip-Tech-ATA8520E-GHQW_C2151657.pdf,1000-:0.612598425,200-499:0.645669291,30-199:1.669291339,1-9:1.669291339,500-999:0.623622047,10-29:1.669291339,0,
C2151658,RF & Radio,RF Transceiver ICs,EFR32FG1V131F128GM48-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.262992126,200-499:1.332283465,30-199:3.440944882,1-9:3.440944882,500-999:1.285039370,10-29:3.440944882,0,
C2151664,RF & Radio,RF Transceiver ICs,CC3135MODRNMMOBR,Module,63,Texas Instruments,Extended,Module RF Transceiver ICs ROHS, ,1-9:3.981102362,10-29:3.431496063,30-99:3.330708661,100-499:3.229921260,500-999:3.184251969,1000-:3.129133858,0,
C2151669,RF & Radio,RF Transceiver ICs,EFR32BG12P433F1024GM48-CR,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_SILICON-LABS-EFR32BG12P433F1024GM48-CR_C2151669.pdf,1000-:1.806299213,200-499:1.907086614,30-199:4.925984252,1-9:4.925984252,500-999:1.839370079,10-29:4.925984252,0,
C2151671,RF & Radio,RF Transceiver ICs,AT86RF215M-ZUR,TQFN-48,49,Microchip Tech,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.085039370,200-499:1.144881890,30-199:2.957480315,1-9:2.957480315,500-999:1.103937008,10-29:2.957480315,0,
C2151672,RF & Radio,RF Transceiver ICs,EFR32BG21A020F768IM32-BR,QFN-32,33,SILICON LABS,Extended,QFN-32(4x4) RF Transceiver ICs ROHS, ,1000-:0.718110236,200-499:0.757480315,30-199:1.955905512,1-9:1.955905512,500-999:0.730708661,10-29:1.955905512,0,
C2151675,RF & Radio,RF Transceiver ICs,SI1063-A-GMR,TQFN-36,37,SILICON LABS,Extended,QFN-36(5x6) RF Transceiver ICs ROHS, ,1000-:1.124409449,200-499:1.185826772,30-199:3.062992126,1-9:3.062992126,500-999:1.144881890,10-29:3.062992126,0,
C2151676,RF & Radio,RF Transceiver ICs,SI1082-A-GMR,QFN-36,37,SILICON LABS,Extended,QFN-36(5x6) RF Transceiver ICs ROHS, ,1000-:1.086614173,200-499:1.148031496,30-199:2.963779528,1-9:2.963779528,500-999:1.107086614,10-29:2.963779528,0,
C2151685,RF & Radio,RF Transceiver ICs,EFR32BG21A010F512IM32-BR,QFN-32,33,SILICON LABS,Extended,QFN-32(4x4) RF Transceiver ICs ROHS, ,1000-:0.511811024,200-499:0.540157480,30-199:1.393700787,1-9:1.393700787,500-999:0.521259843,10-29:1.393700787,0,
C2151687,RF & Radio,RF Transceiver ICs,EZR32HG220F64R68G-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.047244094,200-499:1.105511811,30-199:2.856692913,1-9:2.856692913,500-999:1.067716535,10-29:2.856692913,0,
C2151690,RF & Radio,RF Transceiver ICs,EZR32HG320F32R69G-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_SILICON-LABS-EZR32HG320F32R69G-C0R_C2151690.pdf,1000-:1.116535433,200-499:1.177952756,30-199:3.044094488,1-9:3.044094488,500-999:1.137007874,10-29:3.044094488,0,
C2151691,RF & Radio,RF Transceiver ICs,EFR32FG1P131F64GM48-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS, ,1000-:1.291338583,200-499:1.362204724,30-199:3.521259843,1-9:3.521259843,500-999:1.314960630,10-29:3.521259843,0,
C2151701,RF & Radio,RF Transceiver ICs,SI1081-A-GMR,QFN-36,37,SILICON LABS,Extended,QFN-36(5x6) RF Transceiver ICs ROHS, ,1000-:1.207874016,200-499:1.274015748,30-199:3.291338583,1-9:3.291338583,500-999:1.229921260,10-29:3.291338583,0,
C2151703,RF & Radio,RF Transceiver ICs,EZR32HG320F32R68G-C0R,QFN-48,49,SILICON LABS,Extended,QFN-48(7x7) RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2108051130_SILICON-LABS-EZR32HG320F32R68G-C0R_C2151703.pdf,1000-:1.048818898,200-499:1.107086614,30-199:2.859842520,1-9:2.859842520,500-999:1.069291339,10-29:2.859842520,0,
C2151706,RF & Radio,RF Transceiver ICs,EFR32FG1V131F128GM32-C0R,QFN-32,33,SILICON LABS,Extended,QFN-32(5x5) RF Transceiver ICs ROHS, ,1000-:1.222047244,200-499:1.289763780,30-199:3.332283465,1-9:3.332283465,500-999:1.244094488,10-29:3.332283465,0,
C2151707,RF & Radio,RF Transceiver ICs,EFR32FG1V032F256GM32-C0R,QFN-32,33,SILICON LABS,Extended,QFN-32(5x5) RF Transceiver ICs ROHS, ,1000-:1.222047244,200-499:1.289763780,30-199:3.332283465,1-9:3.332283465,500-999:1.244094488,10-29:3.332283465,0,
C2151709,RF & Radio,RF Transceiver ICs,EFR32MG21A010F512IM32-BR,QFN-32,33,SILICON LABS,Extended,QFN-32(4x4) RF Transceiver ICs ROHS, ,1000-:0.795275591,200-499:0.839370079,30-199:2.165354331,1-9:2.165354331,500-999:0.809448819,10-29:2.165354331,0,
