C21579,Embedded Peripheral ICs,Clock Generators, PLLs, Frequency Synthesizers,MB15E03,SSOP-16_208mil,16,Fuji Electric,Extended,SSOP-16_208mil Clock Generators, PLLs, Frequency Synthesizers RoHS, ,1000-:0.577952756,30-99:0.719685039,1-9:1.045669291,500-999:0.587401575,100-499:0.606299213,10-29:0.856692913,0,
C410526,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,MCP130T-300I/TT,SOT-23-3,3,Microchip Tech,Extended,Microprocessor & Microcontroller Supervisors SOT-23 RoHS,https://datasheet.lcsc.com/szlcsc/1910101307_Microchip-Tech-MCP130T-300I-TT_C410526.pdf,1-9:0.524409449,10-29:0.436220472,30-99:0.371653543,100-499:0.319685039,500-999:0.310236220,1000-1999:0.307086614,2000-3999:0.302362205,4000-:0.300787402,2745,
C440388,Embedded Peripheral ICs,Clock Generators, PLLs, Frequency Synthesizers,LMX2571NJKR,QFN-36,41,Texas Instruments,Extended, ,https://datasheet.lcsc.com/lcsc/1912112237_Texas-Instruments-LMX2571NJKR_C440388.pdf,1-9:5.916535433,10-29:4.760629921,30-99:3.921259843,100-499:3.229921260,500-999:3.111811024,1000-1999:3.053543307,2000-3999:3.009448819,4000-:2.981102362,0,
C49651,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,SGM809-SXN3L/TR,SOT-23-3,3,SGMICRO,Extended,Microprocessor Supervisory 1 2.93V Active Low Push-Pull SOT-23(SOT-23-3) Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1808281515_SGMICRO-SGM809-SXN3L-TR_C49651.pdf,50-65:0.098897638,80-95:0.098897638,145-145:0.098897638,500-:0.041102362,5-45:0.127716535,70-75:0.098897638,100-140:0.098897638,150-495:0.046141732,9621,
C49686,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,SGM809-SXN3/TR,SOT-23-3,3,SGMICRO,Extended,Microprocessor Supervisory 1 2.93V Active Low Push-Pull SOT-23(SOT-23-3) Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1809051510_SGMICRO-SGM809-SXN3-TR_C49686.pdf,100-130:0.120000000,160-190:0.120000000,200-280:0.120000000,290-290:0.120000000,1000-:0.038740157,10-90:0.154960630,140-150:0.120000000,300-990:0.043464567,7151,
C504377,Embedded Peripheral ICs,Real-time Clocks,GC1302,SOP-8_3.9x4.9x1.27P,8,Gcore,Extended,SOP-8 Real-time Clocks ROHS,https://datasheet.lcsc.com/lcsc/2003301911_Gcore-GC1302_C504377.pdf,20000-:0.032440945,5-45:0.069291339,150-495:0.044251969,500-2495:0.035590551,5000-9995:0.033385827,50-145:0.054803150,2500-4995:0.034173228,10000-19995:0.032913386,0,
C517135,Embedded Peripheral ICs,Real-time Clocks,RTC8563MSF,MSOP-8,8,LOWPOWER,Extended,MSOP-8 Real-time Clocks ROHS,https://datasheet.lcsc.com/lcsc/2008211805_LOWPOWER-RTC8563MSF_C517135.pdf,1-9:0.166283465,30-99:0.117322835,1000-1999:0.096062992,500-999:0.097480315,2000-3999:0.095118110,10-29:0.137952756,100-499:0.100472441,4000-:0.094330709,0,
C524297,Embedded Peripheral ICs,Clock Generators, PLLs, Frequency Synthesizers,CDCE949PWR,TSSOP-24_4.4x7.8x0.65P,24,Texas Instruments,Extended,TSSOP-24 Clock Generators, PLLs, Frequency Synthesizers RoHS,https://datasheet.lcsc.com/szlcsc/2005091747_Texas-Instruments-CDCE949PWR_C524297.pdf,1-9:6.700787402,10-29:5.732283465,30-99:5.554330709,100-499:5.376377953,500-999:5.297637795,1000-1999:5.200000000,2000-3999:5.127559055,4000-:5.078740157,0,
C59968,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,IMP706JESA/T,SOP-8_3.9x4.9x1.27P,8,Daily Silver Imp Microelectronics,Extended,Voltage Detector 1 4V Active Low CMOS SOP-8_150mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1806070450_Daily-Silver-Imp-Microelectronics-IMP706JESA-T_C59968.pdf,1-9:0.439370079,10-29:0.365354331,30-99:0.311811024,100-499:0.267716535,500-999:0.261417323,1000-1999:0.256692913,2000-3999:0.255118110,4000-:0.251968504,0,
C7275,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,MB3771PF,SOIC-8_5.3x5.3x1.27P,8,FUJITSU,Extended,Power Supply Monitor 1 4.2V Active Low SOIC-8_208mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1804240731_FUJITSU-MB3771PF_C7275.pdf,1-9:0.371653543,10-29:0.302362205,30-99:0.251968504,100-499:0.211023622,500-999:0.203149606,1000-:0.200000000,0,
