C1985239,Solders / Accessories / Batteries,Pre-ordered Products,ABLS2-12.000MHZ-D4Y-T,SMD-2P_L11.4-W4.7-LS12.7,2,Abracon LLC,Extended,HC-49/US Pre-ordered Products ROHS, ,500-999:0.123622047,1-9:0.331181102,30-199:0.331181102,200-499:0.128188976,1000-:0.121417323,10-29:0.331181102,0,
C1985327,Solders / Accessories / Batteries,Pre-ordered Products,ABS07AIG-32.768KHZ-6-1-T,SMD-2,2,Abracon LLC,Extended,SMD-2 Pre-ordered Products ROHS, ,1-9:0.959055118,10-29:0.959055118,30-199:0.959055118,200-499:0.371653543,500-999:0.359055118,1000-:0.352755906,0,
C1985345,Solders / Accessories / Batteries,Pre-ordered Products,ABLSG-8.000MHZ-D2Y-T,HC-49/US-3Lead,3,Abracon LLC,Extended,HC-49/US-3Lead Pre-ordered Products ROHS, ,10-29:0.497637795,200-499:0.193700787,1000-:0.182677165,1-9:0.497637795,30-199:0.497637795,500-999:0.185826772,0,
C1985355,Solders / Accessories / Batteries,Pre-ordered Products,ABLS-14.7456MHZ-L4Q-T,CRYSTAL-SMD,2,Abracon LLC,Extended,HC-49/US Pre-ordered Products ROHS, ,1000-:0.234645669,200-499:0.247244094,30-199:0.639370079,1-9:0.639370079,500-999:0.239370079,10-29:0.639370079,0,
C1985361,Solders / Accessories / Batteries,Pre-ordered Products,ABS07-166-32.768KHZ-T,SMD-2,2,Abracon LLC,Extended,SMD-2 Pre-ordered Products ROHS, ,1000-:0.200000000,200-499:0.211023622,30-199:0.544881890,1-9:0.544881890,500-999:0.203149606,10-29:0.544881890,0,
C1985372,Solders / Accessories / Batteries,Pre-ordered Products,ABM8W-12.0000MHZ-8-B1U-T3,CRYSTAL-SMD,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.209448819,200-499:0.220472441,30-199:0.568503937,1-9:0.568503937,500-999:0.212598425,10-29:0.568503937,0,
C1985518,Solders / Accessories / Batteries,Pre-ordered Products,ABS07-32.768KHZ-6-T,SMD-2,2,Abracon LLC,Extended,SMD-2 Pre-ordered Products ROHS, ,1-9:0.867716535,10-29:0.867716535,30-199:0.867716535,200-499:0.335433071,500-999:0.324409449,1000-:0.318110236,0,
C1985570,Solders / Accessories / Batteries,Pre-ordered Products,ABLS-4.000MHZ-B2-T,CRYSTAL-SMD,2,Abracon LLC,Extended,HC-49/US Pre-ordered Products ROHS, ,1000-:0.130078740,200-499:0.137322835,30-199:0.354803150,1-9:0.354803150,500-999:0.132440945,10-29:0.354803150,0,
C1985597,Solders / Accessories / Batteries,Pre-ordered Products,ABM12W-32.0000MHZ-6-B1U-T3,SMD-4,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1-9:0.913385827,10-29:0.913385827,30-199:0.913385827,200-499:0.354330709,500-999:0.341732283,1000-:0.335433071,0,
C1985670,Solders / Accessories / Batteries,Pre-ordered Products,ABM12W-25.0000MHZ-6-B1U-T3,CRYSTAL-SMD,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.335433071,200-499:0.354330709,30-199:0.913385827,1-9:0.913385827,500-999:0.341732283,10-29:0.913385827,0,
C1985687,Solders / Accessories / Batteries,Pre-ordered Products,ABM12W-48.0000MHZ-7-B1U-T3,CRYSTAL-SMD,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.335433071,200-499:0.354330709,30-199:0.913385827,1-9:0.913385827,500-999:0.341732283,10-29:0.913385827,0,
C1985715,Solders / Accessories / Batteries,Pre-ordered Products,ABM3C-16.384MHZ-D4Y-T,SMD-4,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.251968504,200-499:0.266141732,30-199:0.685039370,1-9:0.685039370,500-999:0.256692913,10-29:0.685039370,0,
C1985727,Solders / Accessories / Batteries,Pre-ordered Products,ABM8G-26.000MHZ-B4Y-T,OSC-SMD,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.277165354,200-499:0.291338583,30-199:0.752755906,1-9:0.752755906,500-999:0.281889764,10-29:0.752755906,0,
C1985756,Solders / Accessories / Batteries,Pre-ordered Products,ABM12-27.000MHZ-B2X-T3,CRYSTAL-SMD,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.628346457,200-499:0.662992126,30-199:1.713385827,1-9:1.713385827,500-999:0.640944882,10-29:1.713385827,0,
C1985773,Solders / Accessories / Batteries,Pre-ordered Products,ABM11W-24.5760MHZ-8-B1U-T3,CRYSTAL-SMD,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.251968504,200-499:0.266141732,30-199:0.685039370,1-9:0.685039370,500-999:0.256692913,10-29:0.685039370,0,
C1985807,Solders / Accessories / Batteries,Pre-ordered Products,XRCGB26M000F2P02R0,SMD-4,4,Murata Electronics,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.100629921,200-499:0.106299213,30-199:0.274488189,1-9:0.274488189,500-999:0.102519685,10-29:0.274488189,0,
C1985921,Solders / Accessories / Batteries,Pre-ordered Products,ABS04W-32.768KHZ-6-J2-T5,SMD-4,4,Abracon LLC,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:1.266141732,200-499:1.337007874,30-199:3.451968504,1-9:3.451968504,500-999:1.289763780,10-29:3.451968504,0,
C1986074,Solders / Accessories / Batteries,Pre-ordered Products,NX5032GA-8.000M-STD-CSU-1,SMD-2,2,NDK,Extended,SMD-2 Pre-ordered Products ROHS, ,1-9:0.565354331,10-29:0.565354331,30-199:0.565354331,200-499:0.218897638,500-999:0.211023622,1000-:0.207874016,0,
C1986186,Solders / Accessories / Batteries,Pre-ordered Products,ABM3-25.000MHZ-D4Y-T,SMD-2,2,Abracon LLC,Extended,SMD-2 Pre-ordered Products ROHS, ,1-9:0.913385827,10-29:0.913385827,30-199:0.913385827,200-499:0.354330709,500-999:0.341732283,1000-:0.335433071,0,
C1986193,Solders / Accessories / Batteries,Pre-ordered Products,FW520WFMT1,SMD-4,4,Diodes Incorporated,Extended,SMD-4 Pre-ordered Products ROHS,https://datasheet.lcsc.com/lcsc/2201101730_Diodes-Incorporated-FW520WFMT1_C1986193.pdf,500-999:0.359055118,1-9:0.960629921,30-199:0.960629921,200-499:0.371653543,1000-:0.352755906,10-29:0.960629921,0,
C1986248,Solders / Accessories / Batteries,Pre-ordered Products,403I35D12M00000,SMD-4,4,CTS Electronic Components,Extended,SMD-4 Pre-ordered Products ROHS, ,500-999:0.222047244,10-29:0.595275591,1-9:0.595275591,30-199:0.595275591,200-499:0.229921260,1000-:0.218897638,0,
C1986251,Solders / Accessories / Batteries,Pre-ordered Products,403C11A12M00000,SMD-4,4,CTS Electronic Components,Extended,SMD-4 Pre-ordered Products ROHS, ,500-999:0.222047244,1-9:0.595275591,10-29:0.595275591,30-199:0.595275591,200-499:0.229921260,1000-:0.218897638,0,
C1986354,Solders / Accessories / Batteries,Pre-ordered Products,XRCGB25M000F1H00R0,SMD-CRY_1.6x2.0_4P,4,Murata Electronics,Extended,SMD-4 Pre-ordered Products ROHS, ,500-999:0.133858268,1-9:0.358425197,10-29:0.358425197,200-499:0.138740157,1000-:0.131496063,30-199:0.358425197,0,
C1986356,Solders / Accessories / Batteries,Pre-ordered Products,NX5032GA-13.560000MHZ-LN-CD-1,CRYSTAL-SMD,2,NDK,Extended,SMD-2 Pre-ordered Products ROHS,https://datasheet.lcsc.com/lcsc/2108031430_NDK-NX5032GA-13-560000MHZ-LN-CD-1_C1986356.pdf,1000-:0.181102362,200-499:0.192125984,30-199:0.492913386,1-9:0.492913386,500-999:0.184251969,10-29:0.492913386,0,
C1986373,Solders / Accessories / Batteries,Pre-ordered Products,XRCFD26M000FYQ53R0,CRYSTAL-SMD,4,Murata Electronics,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.274015748,200-499:0.289763780,30-199:0.746456693,1-9:0.746456693,500-999:0.278740157,10-29:0.746456693,0,
C1986396,Solders / Accessories / Batteries,Pre-ordered Products,FC-135R 32.7680KF-A3,SMD-2,2,Seiko Epson,Extended,SMD-2 Pre-ordered Products ROHS,https://datasheet.lcsc.com/lcsc/2201101800_Seiko-Epson-FC-135R-32-7680KF-A3_C1986396.pdf,1-9:0.774803150,10-29:0.774803150,30-199:0.774803150,200-499:0.300787402,500-999:0.289763780,1000-:0.285039370,0,
C1986433,Solders / Accessories / Batteries,Pre-ordered Products,FA-20H 12.0000MD30Z-K3,SMD-4,4,Seiko Epson,Extended,SMD-4 Pre-ordered Products ROHS, ,1-9:0.344881890,30-199:0.344881890,200-499:0.133543307,1000-:0.126456693,500-999:0.128818898,10-29:0.344881890,0,
C1986456,Solders / Accessories / Batteries,Pre-ordered Products,416F26022CKR,OSC-SMD,4,CTS Electronic Components,Extended,SMD-4 Pre-ordered Products ROHS, ,1000-:0.278740157,200-499:0.294488189,30-199:0.759055118,1-9:0.759055118,500-999:0.283464567,10-29:0.759055118,0,
C1986488,Solders / Accessories / Batteries,Pre-ordered Products,406C35B10M00000,OSC-SMD,4,CTS Electronic Components,Extended,SMD-4 Pre-ordered Products ROHS,https://datasheet.lcsc.com/lcsc/2108031430_CTS-Electronic-Components-406C35B10M00000_C1986488.pdf,1000-:0.300787402,200-499:0.318110236,30-199:0.820472441,1-9:0.820472441,500-999:0.307086614,10-29:0.820472441,0,
